Title,URL
Synthesis of new aromatic polyamides containing α-amino phosphonate with high thermal stability and low heat release rate,https://link.springer.com/article/10.1007/s10973-019-08383-6
Is filament clipping an effective tool for tissue sampling in Hippocampus guttulatus?,https://link.springer.com/article/10.1007/s10641-018-0796-1
Environmental Impacts in Relation to Wind Energy,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-3-319-75134-4_5
A novel Babesia sp. associated with clinical signs of babesiosis in domestic cats in South Africa,https://link.springer.com/article/10.1186/s13071-019-3395-x
A comprehensive review of Hungarian futures studies in light of international journal articles,https://link.springer.com/article/10.1186/s40309-022-00201-x
Genome-wide identification and comparative analysis of the Amino Acid Transporter (AAT) gene family and their roles during Phaseolus vulgaris symbioses,https://link.springer.com/article/10.1007/s10142-024-01331-0
Development of a 40 T Fast-Cooling and Long-Pulse Magnet for a 1 THz Gyrotron,https://link.springer.com/article/10.1007/s10762-024-01003-x
Catalytic enantioselective intramolecular hydroamination of alkenes using chiral aprotic cyclic urea ligand on manganese (II),https://link.springer.com/article/10.1038/s41467-024-50757-4
Ultrastructure of noise-induced cochlear synaptopathy,https://link.springer.com/article/10.1038/s41598-023-46859-6
Neural tuning instantiates prior expectations in the human visual system,https://link.springer.com/article/10.1038/s41467-023-41027-w
Genomic analysis of Shiga toxin-producing Escherichia coli O157:H7 from cattle and pork-production related environments,https://link.springer.com/article/10.1038/s41538-021-00097-0
"First Measurements of Carbonaceous Aerosol across Urban, Rural and Residential Areas in Jeddah City, Saudi Arabia",https://link.springer.com/article/10.5572/ajae.2021.021
Different interpretation of additional evidence for HTA by the commissioned HTA body and the commissioning decision maker in Germany: whenever IQWiG and Federal Joint Committee disagree,https://link.springer.com/article/10.1186/s13561-019-0254-6
The cerebellum directly modulates the substantia nigra dopaminergic activity,https://link.springer.com/article/10.1038/s41593-023-01560-9
The Key Drivers of Greater Engagement,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-3-031-10112-0_3
Resurgent Na+ currents promote ultrafast spiking in projection neurons that drive fine motor control,https://link.springer.com/article/10.1038/s41467-021-26521-3
Divergent molecular and growth responses of young “Cabernet Sauvignon” (Vitis vinifera) plants to simple and mixed infections with Grapevine rupestris stem pitting-associated virus,https://link.springer.comhttps://www.nature.com/articles/s41438-019-0224-5
Effect of preparation parameters on properties and performance of Pd/Al2O3 catalyst in saturation of olefins,https://link.springer.com/article/10.1007/s11164-019-03785-5
An intelligent Alzheimer’s disease diagnosis method using unsupervised feature learning,https://link.springer.com/article/10.1186/s40537-019-0190-7
Is filament clipping an effective tool for tissue sampling in Hippocampus guttulatus?,https://link.springer.com/article/10.1007/s10641-018-0796-1
"Renal ischemia-reperfusion injury impairs renal calcium, magnesium, and phosphate handling in mice",https://link.springer.com/article/10.1007/s00424-019-02255-6
Effective coupling of phenol adsorption and photodegradation at the surface of micro-and mesoporous TiO2-activated carbon materials,https://link.springer.com/article/10.1007/s11144-017-1265-0
Search for nonresonant Higgs boson pair production in final states with two bottom quarks and two photons in proton-proton collisions at \( \sqrt{s} \) = 13 TeV,https://link.springer.com/article/10.1007/JHEP03(2021)257
The Cue-Approach Task as a General Mechanism for Long-Term Non-Reinforced Behavioral Change,https://link.springer.com/article/10.1038/s41598-018-21774-3
Comparison of FreeSurfer and CAT12 Software in Parcel-Based Cortical Thickness Calculations,https://link.springer.com/article/10.1007/s10548-022-00919-8
Caution: shortcomings of traditional segmentation methods from magnetic resonance imaging brain scans intended for 3-dimensional surface modelling in children with pathology,https://link.springer.com/article/10.1007/s00247-023-05692-9
Neural correlates of inattention in adults with ADHD,https://link.springer.com/article/10.1007/s00406-024-01872-2
Neural foundation of the diathesis-stress model: longitudinal gray matter volume changes in response to stressful life events in major depressive disorder and healthy controls,https://link.springer.com/article/10.1038/s41380-024-02526-4
"Cerebral MRI in a prospective cohort study on depression and atherosclerosis: the BiDirect sample, processing pipelines, and analysis tools",https://link.springer.com/article/10.1186/s41747-023-00415-z
Reliability of brain atrophy measurements in multiple sclerosis using MRI: an assessment of six freely available software packages for cross-sectional analyses,https://link.springer.com/article/10.1007/s00234-023-03189-8
Reduced cortical complexity in patients with thyroid-associated ophthalmopathy,https://link.springer.com/article/10.1007/s11682-022-00683-0
Complemental Value of Microstructural and Macrostructural MRI in the Discrimination of Neurodegenerative Parkinson Syndromes,https://link.springer.com/article/10.1007/s00062-023-01377-w
Individual differences in brain structure and self-reported empathy in children,https://link.springer.com/article/10.3758/s13415-022-00993-2
Evaluation of Segmentation Tools Applied to Epilepsy,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-3-031-51723-5_50
Cortical Thickness Estimation: A Comparison of FreeSurfer and Three Voxel-Based Methods in a Test–Retest Analysis and a Clinical Application,https://link.springer.com/article/10.1007/s10548-021-00852-2
"Alterations in cortical morphometry of the contralesional hemisphere in children, adolescents, and young adults with perinatal stroke",https://link.springer.com/article/10.1038/s41598-023-38185-8
REM sleep is associated with the volume of the cholinergic basal forebrain in aMCI individuals,https://link.springer.com/article/10.1186/s13195-023-01265-y
Robust Brain Age Estimation via Regression Models and MRI-Derived Features,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-3-031-41774-0_52
Associations of gestational age with gyrification and neurocognition in healthy adults,https://link.springer.com/article/10.1007/s00406-022-01454-0
Aberrant cortical surface and cognition function in drug-naive first-episode schizophrenia,https://link.springer.com/article/10.1186/s12991-022-00381-7
Associations between gait speed and brain structure in amnestic mild cognitive impairment: a quantitative neuroimaging study,https://link.springer.com/article/10.1007/s11682-021-00496-7
Variations in structural MRI quality significantly impact commonly used measures of brain anatomy,https://link.springer.com/article/10.1186/s40708-021-00128-2
Cross-platform comparison of precision and time effectiveness of automated versus semi-automated brain volumetric measurements in healthy Egyptian adults,https://link.springer.com/article/10.1186/s43055-023-01091-0
OTOVIRT: An Image-Guided Workflow for Individualized Surgical Planning and Multiphysics Simulation in Cochlear Implant Patients,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-3-031-57523-5_17
Genomic analysis of Shiga toxin-producing Escherichia coli O157:H7 from cattle and pork-production related environments,https://link.springer.com/article/10.1038/s41538-021-00097-0
Ultrastructure of noise-induced cochlear synaptopathy,https://link.springer.com/article/10.1038/s41598-023-46859-6
Genome-wide identification and comparative analysis of the Amino Acid Transporter (AAT) gene family and their roles during Phaseolus vulgaris symbioses,https://link.springer.com/article/10.1007/s10142-024-01331-0
Efficacy and safety of Eradicat® feral cat baits in eastern Australia: population impacts of baiting programmes on feral cats and non-target mammals and birds,https://link.springer.com/article/10.1007/s10340-021-01433-9
Different interpretation of additional evidence for HTA by the commissioned HTA body and the commissioning decision maker in Germany: whenever IQWiG and Federal Joint Committee disagree,https://link.springer.com/article/10.1186/s13561-019-0254-6
Uniformization of compact complex manifolds by Anosov homomorphisms,https://link.springer.com/article/10.1007/s00039-021-00572-6
Effect of preparation parameters on properties and performance of Pd/Al2O3 catalyst in saturation of olefins,https://link.springer.com/article/10.1007/s11164-019-03785-5
Is filament clipping an effective tool for tissue sampling in Hippocampus guttulatus?,https://link.springer.com/article/10.1007/s10641-018-0796-1
LETR1 is a lymphatic endothelial-specific lncRNA governing cell proliferation and migration through KLF4 and SEMA3C,https://link.springer.com/article/10.1038/s41467-021-21217-0
Horse Y chromosome assembly displays unique evolutionary features and putative stallion fertility genes,https://link.springer.com/article/10.1038/s41467-018-05290-6
Model Based Motion State Estimation and Trajectory Prediction of Spinning Ball for Ping-Pong Robots using Expectation-Maximization Algorithm,https://link.springer.com/article/10.1007/s10846-017-0515-8
Kodaira fibrations and beyond: methods for moduli theory,https://link.springer.com/article/10.1007/s11537-017-1569-x
Morning and night symptoms in primary care COPD patients: a cross-sectional and longitudinal study. An UNLOCK study from the IPCRG,https://link.springer.com/article/10.1038/npjpcrm.2016.40
Software Process Improvement Implementation Risks: A Qualitative Study Based on Software Development Maturity Models Implementations in Brazil,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-3-319-26844-6_4
The Predicament of the Quest for WCU Status and Seeking an Asian Flagship University,https://link.springer.comhttps://link.springer.com/chapter/10.1057/9781137500496_5
Introduction,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-3-662-44096-4_1
Functional characterization of cellulases identified from the cow rumen fungus Neocallimastix patriciarum W5 by transcriptomic and secretomic analyses,https://link.springer.com/article/10.1186/1754-6834-4-24
Colutea arborescens is nodulated by diverse rhizobia in Eastern Morocco,https://link.springer.com/article/10.1007/s00203-010-0650-0
Characterisation of particulate matter on the receptor level in a city environment,https://link.springer.com/article/10.1007/s10661-011-2054-2
Genic SNP markers and legume synteny reveal candidate genes underlying QTL for Macrophomina phaseolina resistance and maturity in cowpea [Vigna unguiculata (L) Walp.],https://link.springer.com/article/10.1186/1471-2164-12-8
Memory Component,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-3-031-37499-9_12
Genomic analysis of Shiga toxin-producing Escherichia coli O157:H7 from cattle and pork-production related environments,https://link.springer.com/article/10.1038/s41538-021-00097-0
Ultrastructure of noise-induced cochlear synaptopathy,https://link.springer.com/article/10.1038/s41598-023-46859-6
Evaluation of the hydrology and sediment load situations of the upper watershed of Thac Ba reservoir (Vietnam and China) under the impacts of climate changes,https://link.springer.com/article/10.1007/s40808-022-01406-6
The GEC Laboratories 1930–1939,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-3-030-29714-5_16
Development and validation of a cynomolgus macaque grimace scale for acute pain assessment,https://link.springer.com/article/10.1038/s41598-023-30380-x
Effect of preparation parameters on properties and performance of Pd/Al2O3 catalyst in saturation of olefins,https://link.springer.com/article/10.1007/s11164-019-03785-5
Nanobody-based chimeric antigen receptor T cells designed by CRISPR/Cas9 technology for solid tumor immunotherapy,https://link.springer.com/article/10.1038/s41392-021-00462-1
Facial expressions of pain in cats: the development and validation of a Feline Grimace Scale,https://link.springer.com/article/10.1038/s41598-019-55693-8
On the Shroer–Sauer–Ott–Yorke Predictability Conjecture for Time-Delay Embeddings,https://link.springer.com/article/10.1007/s00220-022-04323-y
An Exploratory RCT to Support Gamblers’ Intentions to Stick to Monetary Limits: A Brief Intervention Using Action and Coping Planning,https://link.springer.com/article/10.1007/s10899-019-09873-w
Is filament clipping an effective tool for tissue sampling in Hippocampus guttulatus?,https://link.springer.com/article/10.1007/s10641-018-0796-1
Effective coupling of phenol adsorption and photodegradation at the surface of micro-and mesoporous TiO2-activated carbon materials,https://link.springer.com/article/10.1007/s11144-017-1265-0
The Post-war Years 1919–1930,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-3-030-29714-5_15
Erythrocytes By-Products of l-Arginine Catabolism,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-3-319-26009-9_8
Experimental demonstration of a quantum shutter closing two slits simultaneously,https://link.springer.com/article/10.1038/srep35161
Model Based Motion State Estimation and Trajectory Prediction of Spinning Ball for Ping-Pong Robots using Expectation-Maximization Algorithm,https://link.springer.com/article/10.1007/s10846-017-0515-8
Kodaira fibrations and beyond: methods for moduli theory,https://link.springer.com/article/10.1007/s11537-017-1569-x
Identification of traditional Galician sweet chestnut varieties using ethnographic and nuclear microsatellite data,https://link.springer.com/article/10.1007/s11295-015-0934-2
Software Process Improvement Implementation Risks: A Qualitative Study Based on Software Development Maturity Models Implementations in Brazil,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-3-319-26844-6_4
An insight into the microphysical attributes of northwest Pacific tropical cyclones,https://link.springer.com/article/10.1038/s41598-023-29144-4
CO hydrogenation to ethanol over CuZnAl composite catalysts with the addition of carbon nanotubes,https://link.springer.com/article/10.1007/s11144-022-02229-3
Genomic characterization of Bacillus cereus sensu stricto 3A ES isolated from eye shadow cosmetic products,https://link.springer.com/article/10.1186/s12866-022-02652-5
Sympathetic modulation of hindlimb muscle contractility is altered in aged rats,https://link.springer.com/article/10.1038/s41598-023-33821-9
"The Valued Life Activities Scale (VLAs): linguistic validation, cultural adaptation and psychometric testing in people with rheumatic and musculoskeletal diseases in the UK",https://link.springer.com/article/10.1186/s12891-020-03409-9
Effect of preparation parameters on properties and performance of Pd/Al2O3 catalyst in saturation of olefins,https://link.springer.com/article/10.1007/s11164-019-03785-5
Is filament clipping an effective tool for tissue sampling in Hippocampus guttulatus?,https://link.springer.com/article/10.1007/s10641-018-0796-1
Determination of N-nitrosamines in Water by Automated Headspace Solid-Phase Microextraction,https://link.springer.com/article/10.1007/s13369-018-3567-6
Kodaira fibrations and beyond: methods for moduli theory,https://link.springer.com/article/10.1007/s11537-017-1569-x
Effects of Chronic Exposure to Silver Nanoparticles on Ruditapes decussatus Gills Using Biochemical Markers,https://link.springer.com/article/10.1007/s11270-017-3265-0
Model Based Motion State Estimation and Trajectory Prediction of Spinning Ball for Ping-Pong Robots using Expectation-Maximization Algorithm,https://link.springer.com/article/10.1007/s10846-017-0515-8
Genomic variations leading to alterations in cell morphology of Campylobacter spp,https://link.springer.com/article/10.1038/srep38303
Software Process Improvement Implementation Risks: A Qualitative Study Based on Software Development Maturity Models Implementations in Brazil,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-3-319-26844-6_4
"Expansion of a chromosomal repeat in Escherichia coli: roles of replication, repair, and recombination functions",https://link.springer.com/article/10.1186/1471-2199-10-14
Chromosomal duplications and cointegrates generated by the bacteriophage lamdba Red system in Escherichia coli K-12,https://link.springer.com/article/10.1186/1471-2199-5-22
Male Aggregation Pheromone of Date Palm Fruit Stalk Borer Oryctes elegans,https://link.springer.com/article/10.1023/B:JOEC.0000017984.26917.52
Remarkably stereoselective photoinduced electron-transfer reaction between zinc myoglobin and optically active binaphthyl bisviologen,https://link.springer.com/article/10.1007/s00775-003-0441-z
Development and characterization of microsatellite markers in Castanea sativa (Mill.),https://link.springer.com/article/10.1023/A:1022456013692
Control of cAMP-regulated enhancers by the viral transactivator Tax through CREB and the co-activator CBP,https://link.springer.com/article/10.1038/380642a0
Specific interaction of the murine transcription termination factor TTF I with class-I RNA polymerases,https://link.springer.com/article/10.1038/344559a0
"CIE Chromatic Adaptation: Comparison of von Kries, CIELAB, CMCCAT97, and CAT02",https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-3-642-27851-8_321-2
"CIE Chromatic Adaptation: Comparison of von Kries, CIELAB, CMCCAT97, and CAT02",https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-3-030-89862-5_321
Endovascular treatments of acute pulmonary embolism in the post-fibrinolytic era: an up-to-date review,https://link.springer.com/article/10.1186/s13244-024-01694-9
How Much Time is Required to Achieve a Stable Chromatic Adaptation?,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-981-19-1673-1_7
Pharmacomechanical thrombectomy in management of pulmonary embolism,https://link.springer.com/article/10.1186/s43055-024-01359-z
Chromatic Adaptation in Colour Management,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-3-030-13940-7_11
A Study of Incomplete Chromatic Adaptation of Display Under Different Ambient Lightings,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-981-16-0503-1_9
Prevention of colistin-induced neurotoxicity: a narrative review of preclinical data,https://link.springer.com/article/10.1007/s00210-023-02884-w
"Exploring the Stimulatory Potential of Silicon on Embryo Reserve Mobilization, Osmoregulation and Antioxidant System During Seed Germination and Early Seedling Growth of Chickpea Under Water Deficit",https://link.springer.com/article/10.1007/s12633-024-03030-8
Analog and Mixed-Signal IC Products,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-981-99-2836-1_14
The Performance of Color Matching Functions in Different Field Sizes,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-981-15-1864-5_10
Spectral Estimation of Chromatically Adapted Corresponding Colors,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-3-030-13940-7_9
The Performance of Different Whiteness Formulas for White Papers,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-981-13-3663-8_15
Predicting mammalian species at risk of being infected by SARS-CoV-2 from an ACE2 perspective,https://link.springer.com/article/10.1038/s41598-020-80573-x
Role of Internet of Health Things (IoHTs) and Innovative Internet of 5G Medical Robotic Things (IIo-5GMRTs) in COVID-19 Global Health Risk Management and Logistics Planning,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-981-16-1574-0_2
Effect of preparation parameters on properties and performance of Pd/Al2O3 catalyst in saturation of olefins,https://link.springer.com/article/10.1007/s11164-019-03785-5
Is filament clipping an effective tool for tissue sampling in Hippocampus guttulatus?,https://link.springer.com/article/10.1007/s10641-018-0796-1
Software Process Improvement Implementation Risks: A Qualitative Study Based on Software Development Maturity Models Implementations in Brazil,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-3-319-26844-6_4
Identification of traditional Galician sweet chestnut varieties using ethnographic and nuclear microsatellite data,https://link.springer.com/article/10.1007/s11295-015-0934-2
Simultaneous transcranial magnetic stimulation and single-neuron recording in alert non-human primates,https://link.springer.com/article/10.1038/nn.3751
Assessment of the canal anatomy of the premolar teeth in a selected Turkish population: a cone-beam computed tomography study,https://link.springer.com/article/10.1186/s12903-023-03107-7
miPEP31 alleviates Ang II-induced hypertension in mice by occupying Cebpα binding sites in the pri-miR-31 promoter,https://link.springer.com/article/10.1186/s12933-024-02337-5
Novel MAPK/AKT-impairing germline NRAS variant identified in a melanoma-prone family,https://link.springer.com/article/10.1007/s10689-021-00267-9
Entrainment of circadian rhythms of locomotor activity by ambient temperature cycles in the dromedary camel,https://link.springer.com/article/10.1038/s41598-020-76535-y
Comparison Between Two Methodologies for Assessing Historical Earthquake Parameters and Their Impact on Seismicity Rates in the Western Alps,https://link.springer.com/article/10.1007/s00024-021-02943-4
Testing the foundation of quantum physics in space via Interferometric and non-interferometric experiments with mesoscopic nanoparticles,https://link.springer.com/article/10.1038/s42005-021-00656-7
CCL7 recruits cDC1 to promote antitumor immunity and facilitate checkpoint immunotherapy to non-small cell lung cancer,https://link.springer.com/article/10.1038/s41467-020-19973-6
Effect of preparation parameters on properties and performance of Pd/Al2O3 catalyst in saturation of olefins,https://link.springer.com/article/10.1007/s11164-019-03785-5
Is filament clipping an effective tool for tissue sampling in Hippocampus guttulatus?,https://link.springer.com/article/10.1007/s10641-018-0796-1
Software Process Improvement Implementation Risks: A Qualitative Study Based on Software Development Maturity Models Implementations in Brazil,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-3-319-26844-6_4
The stimulus-evoked population response in visual cortex of awake monkey is a propagating wave,https://link.springer.com/article/10.1038/ncomms4675
Castanea sativa: genotype-dependent recovery from chestnut blight,https://link.springer.com/article/10.1007/s11295-013-0667-z
The many paths to fear,https://link.springer.com/article/10.1038/nrn3301
Purkinje neuron synchrony elicits time-locked spiking in the cerebellar nuclei,https://link.springer.com/article/10.1038/nature10732
Hydrogen exchange and proteolytic degradation of ribonuclease A. The local splitting of the native structure and the conformation of loop segments,https://link.springer.com/article/10.1134/S0006350912010022
Network anatomy and in vivo physiology of visual cortical neurons,https://link.springer.com/article/10.1038/nature09802
"Poly (D, L-lactide-co-glycolide)/DNA microspheres to facilitate prolonged transgene expression in airway epithelium in vitro, ex vivo and in vivo",https://link.springer.com/article/10.1038/sj.gt.3301994
Spatial coding of position and orientation in primary visual cortex,https://link.springer.com/article/10.1038/nn908
Development of ocular dominance columns in the absence of retinal input,https://link.springer.com/article/10.1038/16051
p73 is a human p53-related protein that can induce apoptosis,https://link.springer.com/article/10.1038/38298
Muscle anatomy is reflected in the spatial organization of the spinal motoneuron pools,https://link.springer.com/article/10.1038/s42003-023-05742-w
Reply to: Available data do not rule out Ctenophora as the sister group to all other Metazoa,https://link.springer.com/article/10.1038/s41467-023-36152-5
Development of computer adaptive testing for measuring depression in patients with cancer,https://link.springer.com/article/10.1038/s41598-022-12318-x
"Methane reduction by quercetin, tannic and salicylic acids: influence of molecular structures on methane formation and fermentation in vitro",https://link.springer.com/article/10.1038/s41598-023-43041-w
Genomic analysis of Shiga toxin-producing Escherichia coli O157:H7 from cattle and pork-production related environments,https://link.springer.com/article/10.1038/s41538-021-00097-0
Effect of preparation parameters on properties and performance of Pd/Al2O3 catalyst in saturation of olefins,https://link.springer.com/article/10.1007/s11164-019-03785-5
Symplectic Geometry,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-3-031-05122-7_3
Toll-like receptor signaling in thymic epithelium controls monocyte-derived dendritic cell recruitment and Treg generation,https://link.springer.com/article/10.1038/s41467-020-16081-3
Is filament clipping an effective tool for tissue sampling in Hippocampus guttulatus?,https://link.springer.com/article/10.1007/s10641-018-0796-1
Foundations of Differential Geometry,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-3-031-05122-7_2
Public and Population Health,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-3-319-93414-3_12
Siderophore Production by Pathogenic Mucorales and Uptake of Deferoxamine B,https://link.springer.com/article/10.1007/s11046-013-9693-5
Gaze Shifts to Auditory and Visual Stimuli in Cats,https://link.springer.com/article/10.1007/s10162-013-0401-4
Integron-Mediated Antimicrobial Resistance in Vibrio cholerae,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-1-60327-265-0_17
Parallel adaptations to high temperatures in the Archaean eon,https://link.springer.com/article/10.1038/nature07393
Detection of quantitative trait loci in Pinus sylvestris L. across years,https://link.springer.com/article/10.1023/A:1012076825293
AFLP mapping and detection of quantitative trait loci (QTLs) for economically important traits in Pinus sylvestris: a preliminary study,https://link.springer.com/article/10.1023/A:1026548716320
Neurogenesis in the adult brain: death of a dogma,https://link.springer.com/article/10.1038/35036235
A family of transcriptional adaptor proteins targeted by the E1A oncoprotein,https://link.springer.com/article/10.1038/374081a0
Editing of glutamate receptor subunit B pre-mRNA in vitro by site-specific deamination of adenosine,https://link.springer.com/article/10.1038/374077a0
Reply to: Available data do not rule out Ctenophora as the sister group to all other Metazoa,https://link.springer.com/article/10.1038/s41467-023-36152-5
Tuning the ignition of CAR: optimizing the affinity of scFv to improve CAR-T therapy,https://link.springer.com/article/10.1007/s00018-021-04089-x
"Molecular detection of tick-borne pathogens in ticks collected from pets in selected mountainous areas of Tatra County (Tatra Mountains, Poland)",https://link.springer.com/article/10.1038/s41598-020-72981-w
Genomic analysis of Shiga toxin-producing Escherichia coli O157:H7 from cattle and pork-production related environments,https://link.springer.com/article/10.1038/s41538-021-00097-0
Efficacy and safety of direct oral anticoagulants for secondary prevention of cancer associated thrombosis: a meta-analysis of randomized controlled trials,https://link.springer.com/article/10.1038/s41598-020-75863-3
Clonal expansion of T memory stem cells determines early anti-leukemic responses and long-term CAR T cell persistence in patients,https://link.springer.com/article/10.1038/s43018-021-00207-7
Assisted reproduction mediated resurrection of a feline model for Chediak-Higashi syndrome caused by a large duplication in LYST,https://link.springer.com/article/10.1038/s41598-019-56896-9
Exploring genetic diversity and disease response of cultivated rice accessions (Oryza spp.) against Pyricularia oryzae under rainfed upland conditions in Benin,https://link.springer.com/article/10.1007/s10722-018-0638-1
Night workers have lower levels of antioxidant defenses and higher levels of oxidative stress damage when compared to day workers,https://link.springer.com/article/10.1038/s41598-019-40989-6
Is filament clipping an effective tool for tissue sampling in Hippocampus guttulatus?,https://link.springer.com/article/10.1007/s10641-018-0796-1
Two types of interneurons in the mouse lateral geniculate nucleus are characterized by different h-current density,https://link.springer.com/article/10.1038/srep24904
Molecular evidence of Plesiomonas shigelloides as a possible zoonotic agent,https://link.springer.com/article/10.1007/s12223-011-0032-2
Wall shear stress revisited,https://link.springer.com/article/10.1016/j.artres.2009.02.005
Neural population coding of sound level adapts to stimulus statistics,https://link.springer.com/article/10.1038/nn1541
"Geology and volcanic stratigraphy of the Canatuan and Malusok volcanogenic massive sulfide deposits, southwestern Mindanao, Philippines",https://link.springer.com/article/10.1007/s00126-003-0350-7
Visual cortex maps are optimized for uniform coverage,https://link.springer.com/article/10.1038/77731
Apoptosis induction by E2F-1 via adenoviral-mediated gene transfer results in growth suppression of head and neck squamous cell carcinoma cell lines,https://link.springer.com/article/10.1038/sj.cgt.7700007
Adenoviral ElA-associated protein p300 as a functional homologue of the transcriptional co-activator CBP,https://link.springer.com/article/10.1038/374085a0
"Trans–Activated Expression of Fully Gamma–Carboxylated Recombinant Human Protein C, an Antithrombotic Factor",https://link.springer.com/article/10.1038/nbt1187-1189
Genetically Transformed Cotton (Gossypium Hirsutum L.) Plants,https://link.springer.com/article/10.1038/nbt0387-263
Ameliorative effects of sildenafil against carbon tetrachloride induced hepatic fibrosis in rat model through downregulation of osteopontin gene expression,https://link.springer.com/article/10.1038/s41598-024-67305-1
Genomic analysis of Shiga toxin-producing Escherichia coli O157:H7 from cattle and pork-production related environments,https://link.springer.com/article/10.1038/s41538-021-00097-0
A fast direct solver for surface-based whole-head modeling of transcranial magnetic stimulation,https://link.springer.com/article/10.1038/s41598-023-45602-5
Survivorship and food consumption of immatures and adults of Apis mellifera and Scaptotrigona bipunctata exposed to genetically modified eucalyptus pollen,https://link.springer.com/article/10.1007/s11248-023-00343-z
Antimicrobial activity of Bacillus sp. isolated strains of wild honey,https://link.springer.com/article/10.1186/s12906-022-03551-y
Characterization of ZmPMP3g function in drought tolerance of maize,https://link.springer.com/article/10.1038/s41598-023-32989-4
Structural characterisation of inhibitory and non-inhibitory MMP-9–TIMP-1 complexes and implications for regulatory mechanisms of MMP-9,https://link.springer.com/article/10.1038/s41598-021-92881-x
"Maternal salinity influences anatomical parameters, pectin content, biochemical and genetic modifications of two Salicornia europaea populations under salt stress",https://link.springer.com/article/10.1038/s41598-022-06385-3
Horizontal gene transfer constrains the timing of methanogen evolution,https://link.springer.com/article/10.1038/s41559-018-0513-7
Paleozoic diversification of terrestrial chitin-degrading bacterial lineages,https://link.springer.com/article/10.1186/s12862-019-1357-8
Comparative genomics reveals the origin of fungal hyphae and multicellularity,https://link.springer.com/article/10.1038/s41467-019-12085-w
Is filament clipping an effective tool for tissue sampling in Hippocampus guttulatus?,https://link.springer.com/article/10.1007/s10641-018-0796-1
Exploring genetic diversity and disease response of cultivated rice accessions (Oryza spp.) against Pyricularia oryzae under rainfed upland conditions in Benin,https://link.springer.com/article/10.1007/s10722-018-0638-1
Resculpting the binding pocket of APC superfamily LeuT-fold amino acid transporters,https://link.springer.com/article/10.1007/s00018-017-2677-8
The litigon rediscovered,https://link.springer.comhttps://www.nature.com/articles/nindia.2017.46
A Predictive Structural Model of the Primate Connectome,https://link.springer.com/article/10.1038/srep43176
Evolution of Eukaryotic DNA Polymerases via Interaction Between Cells and Large DNA Viruses,https://link.springer.com/article/10.1007/s00239-015-9690-z
Evolutionary history of phosphatidylinositol- 3-kinases: ancestral origin in eukaryotes and complex duplication patterns,https://link.springer.com/article/10.1186/s12862-015-0498-7
Comparative Metagenomics of Eight Geographically Remote Terrestrial Hot Springs,https://link.springer.com/article/10.1007/s00248-015-0576-9
Preparation and characterization of cellulose diacetate-graft-poly(butylene glycol adipate) copolymers,https://link.springer.com/article/10.1134/S1070427214110305
"Molecular characterization of stem gall disease caused by Agrobacterium tumefaciens (= Agrobacterium biovar 1) on Citrus trees as a new host, in the Eastern Mediterranean region of Turkey",https://link.springer.com/article/10.1007/s41348-022-00678-5
Integrating taxonomic signals from MAGs and contigs improves read annotation and taxonomic profiling of metagenomes,https://link.springer.com/article/10.1038/s41467-024-47155-1
Impact of oral intervention on the oral and overall health of children living with HIV in Cambodia: a randomized controlled trial,https://link.springer.com/article/10.1186/s12916-023-02862-2
Genomic analysis of Shiga toxin-producing Escherichia coli O157:H7 from cattle and pork-production related environments,https://link.springer.com/article/10.1038/s41538-021-00097-0
Palatalization in Laomian: evolution and resistance,https://link.springer.com/article/10.1057/s41599-023-01899-1
Anomaly Detection on ADS-B Flight Data Using Machine Learning Techniques,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-3-030-88081-1_58
Multi-attention fusion transformer for single-image super-resolution,https://link.springer.com/article/10.1038/s41598-024-60579-5
